review_date,product_id,product_name,product_category,user_id,price,review_text,discount_rate,rating
2021-08-14,B0BD8CL6TC,"PORTAL Tall Slacker Chair Folding Tripod Stool for Outdoor Camping Walking Hunting Hiking Fishing Travel, Support 225 lbs",Sports & Outdoors | Stools,AGOGATLGCU2MDQLSLPLBDE5ZLZ5Q,23.99,It’s not tall. Must be made for toddlers. It’s tiny,0.44,4
2021-08-14,B0BLY6Q4J8,FOCO Women's NFL Team Logo Ladies Fashion Slip On Canvas Shoes,AMAZON FASHION | Sneakers,AHCMSMOPLJQVH6YNU3VTL6R3S7HA,24.99,Not true to size. The sizes run very small!! I bought the XL which stated sizes 11-12. I wear size 11 and they were too small!!,0.12,6
2021-08-14,B0BMP2FTN8,Explore Land 600D Waterproof Golf Cart Cover Universal Fits for Most Brand 2/4 Passenger Golf Cart,Sports & Outdoors | Golf Cart Accessories,AHYSLJ2ZYRLKUQKHPQJU34T57CZA,49.99,"Super nice cover. This cover is very nice and the buckles are located in all the right place to help hold the cover on your cart, I do not believe this would fit and 80"" roof. But great for standard roof 4 seater golf cart.",0.69,9
2021-08-14,B0BN6JRRF4,TOUGH-GRID Premium 550lb Paracord 100% Nylon Type III Mil-Spec Parachute Cord - Certified MIL-C-5040H - UV/Abrasion Resistant - Heavy Duty Strands - Made in USA and Used by US Military,Sports & Outdoors | Paracord,AHKYFS2AUPVVTOGOKAHONEXDTUGA,9.97,"Nice. Only issue I have is the ends are a bit harder to manage after cutting<br />Used a lighter it takes a bit longer to ""melt"" them so ended up using a small torch which not everyone would have - so small issue",0.0,7
2021-08-14,B0BV1RWF2C,KneeRover Knee Scooter Basket Accessory with Convenient Handle - Compatible with Most Knee Scooters,Health & Personal Care,AGMEVOTKMM4UANUYS3D5WA5WGXYQ,23.74,"Works perfectly to make me Independant carrying food, my laptop, etc.. This basket is essential for any independence when moving around the house with a laptop, food, etc.  perfectly fit for purpose.  Coupled with the cup holder this basket sets me free lol.",0.0,9
2021-08-14,B0BVTGRP14,"Boulder Badminton Pickleball Net - Height Adjustable Portable Net for Junior Tennis, Kids Volleyball & Soccer, and Backyard Games - Easy Setup Nylon Sports Net with Poles 10 ft/14ft/17ft Wide",Sports & Outdoors | Nets,AGXLWFBZA55NCGGAEFTXZI3EL3PA,110.03,"Easy to assemble. The net sags a little, maybe 2 inches, might be because of uneven ground in our backyard. but we love this set, especially for the price! Super easy to assemble and pack up.",0.0,8
2021-08-14,B0BXZCSJHH,"Streamlight 66608 MicroStream 250-Lumen EDC Ultra-Compact Flashlight with USB Rechargeable Battery, Clear Retail Packaging, Coyote",Tools & Home Improvement | Tactical Flashlights,AHCWC542ARP4UIW5PA35B7IVTI6Q,32.96,good one. Had an N.O.P.D. officer turn me on to these Stream light  flashlights and have a lot of respect. My only problem with this one is that the on/off button is extremely had to push.,0.7,8
2021-08-14,B0C5K4PQZ3,"Pogo BPA-Free Tritan Plastic Water Bottle with Chug Lid, 18 Oz, Blue",Sports & Outdoors | Sports Water Bottles,AEOSXUFEWG3VQMJ4NTFB5EYBL7SQ,11.99,Lid problem. wish I had read  reviews -- the bottle is good except it doesn't fit car cupholder but the biggest problem is the lid -- hinged cap and strap get in the way plus the strap does not seem capable of handling 32 ounces for very long before breaking -- but to add insult to injury I can not find replacement cap,0.0,6
2021-08-15,B005FUHIVY,Asahi AOJIRU and 21 Vegetables | Powder Stick | 3.3g x 40 [Japanese Import],Health & Personal Care,AFJ5ZUCMFYFVG4SBUYXYESH6TSIA,28.78,"Great supplement for green veggies.. I found a similar product at a Japanese store, started to take it every morning with yogurt, I believe it kicks in for healthier lifestyle.",0.3,10
2021-08-15,B006KTLV6M,"Kuumba Made, Oriental 18 oz, Musk",Health & Personal Care,AF3SH7GIBHQHCL5O6EFIS42D7PQQ,8.21,The rollerball does NOT work I can't even USE IT :-( DON'T PURCHASE!. IT CAME FULLY EFFING EMPTY 😡😡😡😡😡🤬🤬🤬🤬🤬,0.36,2
2021-08-15,B017OUQJ9O,"12pcs Pack Mix Colors 5/8"" Compass Flint Scraper Fire Starter Whistle Buckle Plastic Paracord Bracelet Outdoor Camping Emergency Survival Travel Kits #FLC158-FWC(Mix-s)",Sports & Outdoors | Survival Kits,AGHUQI4SC3JTCNAEIMX7WVXWVJTA,12.99,Subpar. Most the compasses have bubbles in them. Any compass with a air bubble in it is a inaccurate compass,0.13,1
2021-08-15,B019HIX3E0,"Flexoplex's Powerful Formula Naturally Rebuilds, Lubricates and Soothes Joints (1)",Health & Personal Care,AGDDARO6ZZHVPQFLHNOELKNQCXCQ,50.94,My must have!. Rather pricey but works very well!,0.53,9
2021-08-15,B01M9G8P41,Combat Sports Muay Thai MMA Ankle Support Wraps,Sports & Outdoors | Hand Wraps,AFNE7WRWI5WPF3DDRFKQAJ5BL2KQ,7.49,Quick to break. Used once and a hole appeared after being stretched out,0.0,2
2021-08-15,B06XFM52DL,Summit # 111-5 20 Count Mssquito Dunks Biological Mosquito Control - Quantity 2,Health & Personal Care,AF6RKWJWP7BVY3YAE7OMJ25U5K4Q,41.84,great. These work great,0.24,9
2021-08-15,B073PKJ5Y5,"Healthline Padded Armrests for Wheelchair, Universal Arm Pads Replacement Black, 14’ Full Length (2)",Health & Personal Care,AFMVWGBRKIM3VGWLIQZ55JX6GB7A,18.55,Great upgrade for an old wheelchair. I bought an old wheelchair on the side of the road for $25. Only issues were the brakes and the armrest. Fixed the brakes myself and installed these armrests and now the wheelchair is good as new!,0.25,10
2021-08-15,B077NX2QDG,Electronic Foot File (Silver Gray),Health & Personal Care,AGX55YUYCG357HRXTTAIYTYH6YJA,32.29,Soft heels. A good bargain.  Gets tge job done,0.0,10
2021-08-15,B07BQTL5F9,"BOGI Cooling Towel 2 Pack, Cooling Towels for Neck and Face, 40""x12"" Ice Towel for Instant Cooling Soft Breathable Chilly Towel for Yoga Golf Gym Camping Running Workout & More Activities",Amazon Home | Towels,AHDJO2IIFEN6KBZOL4RH7AGAQ6PQ,11.98,Does not work.. Does not work like it’s supposed to. Does not stay moist or as cold as I thought it would.,0.13,3
2021-08-15,B07TKYY81V,Mizuno MVP Baseball Batting Gloves,Sports & Outdoors | Batting Gloves,AFIN4L3DHQVQNQYH5S6EWNNGPWXQ,35.91,"Not good compared to alternatives. Background: I am working with my 10-year old to develop him as a batter. Our goal is at least 120 hits every day. At this point in his progression, batting gloves have become an indispensable tool to mitigate blistering and hand fatigue. So far we have tried extensively 3 different youth batting gloves. These are the classic Franklins, and also Marucci and Mizuno MVP. The Franklin batting gloves are by far superior. Below are the reasons why, with pictures. In the pictures, I have used the Mizuno MVP and regular Franklins.<br /><br />1. All 3 models are difficult to attach the Velcro strap single-handedly. This is especially a problem on the Mizuno MVP. The reason is that the Velcro strap is made too short. The Velcro strap on the Franklins is by far the longest and easiest to use by the batter when putting on the glove on his own.<br /><br />2. The Mizuno MVP wrist opening is hideously tight. But not as bad as the Marucci one. I do not know which designer in China came up with that look/design. In combination with a shorter Velcro strap, the Franklin is much, much better in terms of convenience to put on snugly.<br /><br />3. Stitching: The main problem on the Mizuno MVP is the interior stitching. As you can see in the pictures, the Franklin has exterior stitches on the fingers area. This makes the inside of the fingertips as smooth as can be. The Mizuno MVP has interior stitches. It doesn’t get noticed on hit 1 or 10, but by the time he hits 20-30 balls, the kid starts complaining of discomfort at the fingertips, especially at the index finger on the driving hand.<br /><br />4. Venting and moisture wicking: The Frankins have these tiny punctures along the finger length. At first they seem unnecessary to the design, but they actually help vent the glove a lot better. The Mizuno MVP gets completely wet on the inside after a 200-ball batting session. The Franklins also get damp, but roughly only half as much.<br /><br />5. One thing I like better about the Mizuno is the black cloth material, which hides dirt and mold a lot better than the Franklins, which are solid white. The Mizuno also looks nicer overall, but the functionality is poor compared to the Franklins. The Mizuno MVP, if you look at the fingertips, each fingertip is designed differently with different materials, angles and stitching. It makes no sense at all. Mizuno totally went for looks over function.<br /><br />6. The Marucci youth gloves are a total disappointment for us. That’s why I don’t even comment on them. I would not necessarily call them junk, but we are one-and-done as far as the Marucci glove brand is concerned. I guess, Marucci should stick to making good bats instead of branding third-party designed apparel.",0.0,3
2021-08-15,B08BS3WFM6,Gets Women's Roller Skates PU Leather High-top Roller Skates Four-Wheel Roller Skates Shiny Roller Skates for Girls Unisex,Sports & Outdoors | Roller Derby Skates,AH2KIPE3U6Y75AK22BLFGIJNSYGQ,47.99,satisfied. love them,0.7,8
2021-08-15,B08G5BRK3B,"Tienchi Ginseng, Notoginseng, Capsule 500mg (60 Capsules)",Health & Personal Care,AFVNNJ2SH3NVO6LJL2MORZV7ZCOQ,16.99,"Consulted a Chinese Woman. I used it as a supplement, and she helped me to understand dosage. I'm still not sure about that, though. Get a second opinion.",0.45,7
2021-08-15,B08NWWXHPK,ROCKBROS Bike Bell Classic Bicycle Bell for Bike Ring Bell with Loud Sound Bells for Road Mountain Bike Handlebars Adults,Sports & Outdoors | Bike Bells,AH6Z47SDRC7BTPRHRRPUERCEAZ5Q,13.99,"Seems as robust as the $50 version. Installation is a bit tedious, especially without instructions, but the bell is excellent otherwise.  I try to by US products when I can, but won't pay over-the-top prices to do so.",0.06,7
2021-08-15,B092V5JRMB,"OUTDOOR LIVING SUNTIME Sofa Chair, Oversize Padded Moon Leisure Portable Stable Comfortable Folding Chair for Camping, Hiking, Carry Bag",Sports & Outdoors | Chairs,AEFRPZI3FBAFCGHFFMPQ7SOVXNIA,59.99,No Suntime emblem. Chair is nice. Easy to assemble. Disappointed it’s not as it appears in picture on Amazon. No cool Suntime Emblem with mountain. Wondering if I actually received a knock off.,0.53,4
2021-08-15,B096DKBTX3,"MONS Snowboard Sleeve Soft Cover Case, Fit in Bag Storage Transport Protection/ Whole Cover",Sports & Outdoors | Board Bags,AF5HY5F2M26X4L63JZ4UU2R5CJUQ,29.99,I have 3 of these. I have 2 open for bindings (for inside the car) and just got this closed one for when I travel it can go on top of the car without bindings.  It will get covered in crap and snow but I will be able to take it off and toss it in the wash.  Going to give this for a Christmas gift to friends too.,0.0,8
2021-08-15,B097BGSH8Z,CamelBak Eddy+ Water Bottle with Tritan Renew – Straw Top,Sports & Outdoors | Sports Water Bottles,AHGYCCNOQ7ZLZYP4NCOYZUTLHSHQ,15.0,"Lasted Less than 1 Day! Not for Kids!. I bought 2 of these one for my 8-year-old son and one for my 6-year-old daughter.  They got 1-day use out of them at camp and when they brought them home the top drinking mechanism was missing.<br /><br />Beware if you purchase, you need to take EXTRA care with the top drinking part, they come off EASILY.",0.0,1
2021-08-15,B09YSNSLNQ,Franklin Sports Baseball + Softball Gloves - Field Master Adult + Youth Baseball + Softball Gloves - Right Hand + Left Hand Gloves - Infield + Outfield Mitts - Multiple Sizes + Colors,Sports & Outdoors | Infielder's Mitts,AHZAW46JMRFS3SE4ILFVEASQPY6Q,39.94,Item as described. Item as described,0.0,10
2021-08-15,B0B5MMQK7J,NCAA Rico Industries Laser Engraved Trifold Laser Engraved Tri-Fold Wallet - Men's Accessory,Sports & Outdoors | Wallets,AEHNNN4UIZH77KNRZVJMSTIAIAAQ,24.98,Small trifold. Much smaller than I expected,0.22,4
2021-08-15,B0BGS5D2JZ,"ACEGER Girls Bike with Basket, Kids Bike for 3-13 Years, 14 inch with Training Wheels, 16 inch with Training Wheels and Kickstand, 20 inch with Kickstand but no Training Wheels.",Sports & Outdoors | Kids' Bikes,AG3QUFIVOQ2WTVK3GPE34FDES57A,189.99,"16 inch pink comes with training wheels. This bike is adorable. We had the balance bike and just upgraded to 16 inch which does include training wheels. The picture doesn’t show it but the description does so just FYI. The training wheels on the 16 inch bike are slightly shorter than the wheel which makes it harder for my daughter to navigate (She wobbles). Told them and they explained that is to teach kids to balance but they are sending replacements since it’s still hard for my daughter to balance with them that short. Hopefully that solves the issue :-) great costumer service. Very responsive. Also be aware that the 16 inch bike breaks if you pedal backwards, it does not have a hand break.",0.24,6
2021-08-15,B0BPSTWV1V,Panaracer GravelKing Slick Folding Gravel Tires,Sports & Outdoors | Tires,AF7PDAJEVRIKZRMQ3DNAYOJ2EGUQ,41.03,So far so good. Nice TR tire. No luck getting them to mount tubeless.,0.0,6
2021-08-15,B0BS5TP2X3,"Thermoflask Double Wall Vacuum Insulated Stainless Steel Water Bottle with Two Lids, 18 oz, Black",Amazon Home | Sports Water Bottles,AHGGBTKEKI3YIVL4R555B3GHUQSQ,25.0,Big chunky but good bottle. As I started to work out again I wanted water bottles that are bigger than my old 24-oz bottle. (Too lazy to make frequent run to refill the bottle to be honest w ya). I love this clunky bog 40-oz bottle! In case of emergency I think I can use this bottle to protect myself! I got one in light blue and one in purple or lavender. Love both. Washing was easy. I used a straw brush (thin long stick w brush thingy) to clean both straw and spout and a bottle brush to clean inside the bottle.,0.27,10
2021-08-15,B0BV35MPSX,"VEVOR Boat Anchor Kit 8.5 lb Fluke Style Anchor, Hot Dipped Galvanized Steel Fluke Anchor, Marine Anchor with Anchor, Rope, Shackles, Chain for Boat Mooring on The Beach, Boats from 15'-24'",Sports & Outdoors | Anchors,AEHOONG6C4GDEEKBIQGHPZZPFEDA,73.69,Best anchor ever. Best anchor everThrough this bad boy down drug it for two seconds and in the sand it held at Bear Lake with the bungee rope that’s a must,0.0,9
2021-08-15,B0BXK7N9BP,Eurmax USA Trampoline Stakes Heavy Duty Trampoline Parts Corkscrew Shape Steel Stakes Anchor Kit with T Hook for Trampolines -Set of 4 Bonus 4 Strong Belt,Amazon Home | Parts,AEOFBF3ZI6AFJSVUJMLJMO7XCVYA,32.86,Spring puller. Good product held up to our last summer storm! We did not receive the spring puller that was to be with this order.,0.59,7
2021-08-15,B0C3VKMDTN,"NDakter Bike Lock, 4 Feet Bike Locks Cable, High Security 5 Digit Resettable Combination Coiling Bicycle Lock, Heavy Duty Anti Theft Cable Locks with Mounting Bracket, 1/2 Inch Diameter",Sports & Outdoors | Cable Locks,AEX65BKUWS42B4P5FIYZOX24Q4BQ,14.99,Super lock. This lock and cable are super sturdy. It was easy to program my personal code. The holder fit snugly on the bike.,0.0,9
2021-08-15,B0C5343SRM,Triumph,Sports & Outdoors | Cornhole Sets,AEETFGAJLJSX4KMBJBKIVIEARLBQ,54.58,Worked as expected. Worked as expected but very flimsy,0.47,5
2021-08-15,B0C6B2TT89,"Takeya Originals Vacuum Insulated, 18 Ounce, Navy Stainless Steel Water Bottle, 18 oz",Amazon Home | Sports Water Bottles,AGQH5WYSHUG6QTPKMDC6MAKU4E3A,21.0,Best water bottle ever!. This water bottle is easy to use and fill up. It keeps water cold for an entire day and then some. The handle makes it easy to carry and the top is leakproof,0.03,6
2021-08-16,B0047VWYSO,"Carlson - The Very Finest Fish Oil, 1600 mg Omega-3s, Liquid Fish Oil Supplement, Norwegian Fish Oil, Wild-Caught, Sustainably Sourced Fish Oil Liquid, Lemon, 200ml, 6.7 Fl Oz",Health & Personal Care,AEF6K3ZFJSHHWAS3Z5WUH2FR6VYA,23.8,It works to lower triglycerides de. To lower triglycerides,0.52,6
2021-08-16,B00G9R2T1Q,"Callaway Men's Dawn Patrol Golf Glove (Leather), Prior Generation",Sports & Outdoors | Gloves,AEDDE5LTH2W4S7TANRVGO2UHQKTA,19.95,"They changed the style and this one is not good!. Purchased 2 pair.  They already refunded me on the first pair.  Used the second pair only 12 times and as you can see, it ripped.  It is not ripped on the seam, so it is not the stitching.  Very disappointing that the window for returning this glove has passed.  It should have lasted much longer than this!",0.0,1
2021-08-16,B00XKE3S20,NYX White Liquid Liner,Health & Personal Care,AEREUN2OY4FN6S4VYRSSOVS6XLTQ,24.88,Terrible brush. The brush makes it IMPOSSIBLE to use. This is what it looked like straight out of the package. Never buying again.,0.0399999999999999,2
2021-08-16,B01ET1OE70,Korean Red Ginseng Patch Powerstrip Energy Pain Relief - 100 Patches,Health & Personal Care,AFXSLO573YMTZ2EPVP3YRAJNHGNA,11.45,Amazing. Pain relief in very short time period,0.0,9
2021-08-16,B01G2CR6SS,"New Nab Plastic Take Up for 1/4"" Reel to Reel Tape 10.5""",Health & Personal Care,AHUP3UDLRHWQ6JLS6HGBOK6PG3MQ,10.99,"DOES NOT FIT. Excellent idea, a lot less expensive that metal.  Would be great if it fit on my Teac 10X and allowed the NAB hub to lock...it doesn't...too thick...worthless.",0.0,2
2021-08-16,B01JH4J77G,"Durable Packaging 15""x10.75"" Dry Waxed Deli Paper Pop-Up Sandwich Wrap Sheets (Pack of 500)",Health & Personal Care,AFLUERKIEW2GBZNOCK6T6ZNCJHPA,22.91,Great for lunches. Perfect to wrap a lunch sandwich in.,0.3,10
2021-08-16,B01KCCEF56,TICA STL Left-Handed Offshore Fishing Reel Series,Sports & Outdoors | Reels,AFI3DL6IMEPJ5ERGLTP62V7BVRFA,209.0,"caught a few tunas with them. caught tunas up to 50"" and worked just fine.",0.0,10
2021-08-16,B073DMV2G5,Neurobion B12 Forte Liquid 10 Vials x 10 ml,Health & Personal Care,AGWRUAMYZR3JDHCAQLC2YPPPSZUQ,18.49,rapido envio. buen producto.confiable brand.,0.0,10
2021-08-16,B074SV9TGK,"Dark Crystal Glass Cleaner, (Pack of 2)",Health & Personal Care,AEVZTTBF6VK2JPFTWQPQZASMBUOA,27.17,"Is this a joke?. Got this thinking it was going to keep up with ISO, Jokes on me, this stuff doesn’t clean anything!! Save your money and stick to what actually works and not a jazzed up sales pitch.",0.3299999999999999,2
2021-08-16,B07B9Y57R6,SF 2 in 1 Fly Fishing Angler Accessories Magnum Knot Tying Tool Knot Tyer with Zinger Retractor,Sports & Outdoors | Fly Tying Equipment,AFBUCY27RGRKVPZCMS6P4F55HWBQ,9.99,Good product.. Comes in handy for making knots.,0.0,7
2021-08-16,B07CLCXH2J,DabPadz Dab Mat - 16x10 / Richard & Marty Portal,Health & Personal Care,AHMOHYBNQNFWIA34AL2ST4GNT6VA,14.99,"Not a Dab Mat. This is a mousepad, not a dab mat. However the picture quality is amazing, that’s the only good thing.",0.12,6
2021-08-16,B07CMK1G2B,Gelante 100% Cotton Packable Fishing Hunting Summer Travel Bucket Cap Hat…,AMAZON FASHION | Fishing Hats,AGMVEXWNOD64BQTER4JCPGRQ4VOA,9.5,nice hat. nice hat,0.32,7
2021-08-16,B07D9BJ6RR,Dr. Fresh Manual Kids' Extra Soft Toothbrushes - Pack of 2,Health & Personal Care,AE7WSPKTS3OTBKHXVGWN5R7246RA,5.35,"Softest, value for money pack. I have tried a few brushes here and there but I am using this since my son's toddlerhood to now his preschool years ( my 4th purchase).  Not sure about your kid but mine loves to chew bristles once in a while, suck the toothpaste, throw a fit (and toothbrush with it!) and all those things he knows he is not supposed to do. All that toll goes on the toothbrush and my pocket. Glad I found these.<br /><br />Pros-<br />-Supersoft bristles.<br />-Multipack ( its like adult costco brushes) so never an emergency run or order is saved.<br />-Most value for money per toothbrush.<br />-Quality is good.<br />-Head size is appropriate. Not too big like some I tried.<br /><br />Cons-<br />You have to replace them because they wear out . But thats with all kid brushes, atleast they are cheaper and in bulk. I never have to worry about running out.<br /><br />So far all good. So yes, I would recommend it to any parent who loves saving money and saving the hassle of running out of one more thing in household.<br /><br />Hope this has helped you make a decision.",0.68,6
2021-08-16,B07DPPLTZ9,EBPP Odor & Stain Eraser - Made in The USA - Pet Odor Absorber and Room Deodorizer for Home Use - Odor Remover and Urine Odor Eliminator - Lavender Enzyme Carpet Cleaner,Health & Personal Care,AGUDJQF2ZGQ2OUAVRFPHMMTTDZPA,19.95,Smells horrible. I really wanted to like this but I wouldn’t spray this on my worst enemy. This smells worse than urine.,0.12,1
2021-08-16,B07QCWNPR4,"PHISOCKAT Women's High Waist Yoga Pants with Pockets, Leggings with Pockets, Tummy Control Workout Yoga Leggings",AMAZON FASHION | Tights & Leggings,AEWAXQAMOYAG5XZ35B6HVDVRWMUA,17.15,same quality as fabletics!. same quality as fabletics!,0.34,4
2021-08-16,B07ZTHY62V,"Rainleaf Microfiber Towel Perfect Travel & Sports &Beach Towel. Fast Drying - Super Absorbent - Ultra Compact. Suitable for Camping, Backpacking,Gym, Beach, Swimming,Yoga",Sports & Outdoors | Towels,AEV7S5DL6WGKTT7D5B4BU2B4D77Q,11.99,Perfect travel towel. This towel works great if you use it the way they tell you to. You pat dry not rub dry. I have used several times for travel and at home for my pool. Very light weight so great for suitcase.,0.0,9
2021-08-16,B07ZTHY62V,"Rainleaf Microfiber Towel Perfect Travel & Sports &Beach Towel. Fast Drying - Super Absorbent - Ultra Compact. Suitable for Camping, Backpacking,Gym, Beach, Swimming,Yoga",Sports & Outdoors | Towels,AFIRXLEY5SU4B5TCVKAON67ZRM5Q,11.99,"Very Absorbent!. I took this travel towel on my hike to Machu Picchu, and a jungle tour in Peru! This towel was very absorbent, despite the little bit of uncertainty I had when purchasing. It is super lightweight and dries extremely quick! I highly, highly recommend! Great quality.",0.0,9
2021-08-16,B0842CF8YD,YETI Roadie 24 Cooler,Sports & Outdoors | Coolers,AH7HCNQNUNWZ5SRHAFETV6GBEMHA,250.0,"you get what you paid for. it is just amazing, the best, the best most amazing",0.0,10
2021-08-16,B08KJ4R3JG,"Ray-Board Swim Kickboard: Ergonomic for Comfort and Performance- Promotes Natural Swimming Position, Supportive Kick Board | Advanced Workout and Training Equipment for Pool",Sports & Outdoors | Kickboards,AFTH755HJSC7W4MCZGBTZOD4QQUQ,31.99,It isn't what I needed. I wanted something as sturdy and the Speedo training boards but this isn't as sturdy as I needed for the kick board.  So the ergonomics is something that didn't even come into play.,0.0,3
2021-08-16,B08SWP31TP,"RESTCLOUD Fishing Landing Net with Telescoping Pole Handle, Fishing net Freshwater for Kids Men Women, Extend to 40-63 Inches",Sports & Outdoors | Nets,AHN64VGVIMOAV3DMSLLSCKZZHREQ,29.99,Cheap crap. Fell apart ten minutes into first use.,0.0,1
2021-08-16,B0917B8DKV,"Upretty Household silicone shampoo comb, massage comb, male and female shampoo brush (Blue)",Health & Personal Care,AHG2WCUVFVPBSRQXSRZTJL7WITIQ,5.99,"super cool thing to have 🔥. [[VIDEOID:a4c02ee86a45740b5ee3597b25c7d1f3]] didn’t expect the quality to be this good for the price, good addition to my shower. wish it came in more<br />colors so i can buy more !!",0.7,8
2021-08-16,B095Y6N6RT,UpCircleSeven Aerial Yoga Swing Set Ceiling Mount Accessories,Sports & Outdoors | Inversion Equipment,AFNXG7P7R2FEAWWX7BZBRUDNHBOQ,74.97,This product is very good 👍. You guys used great materials not cheap at all... it holds up for bigger people and not just small people it will help you get accomplished in yoga.,0.26,9
2021-08-16,B09RSQQS2Z,"TSLA Women's UPF 50+ Rash Guard Long Sleeve, Water Beach Surf Swim Shirts, UV/Sun Protection Swimwear",AMAZON FASHION | Women,AHNNSS7BBGS6TUIY75LG6RIOD2VA,21.98,"Great fit 5’8” 145lbs Medium. I am 5’8” and 145lbs with a small C cup and bought a Medium. Great length (not short), not too tight and not baggy. Fits like a glove. I bought the black one with the white logo. I can only wear men’s hats because my head is so big and this went over my head just fine. Perfect fit. Very pleased.",0.0,8
2021-08-16,B09Z7SFT1G,"U-pick 4 Packs Cooling Towels (40""x 12"") for Neck and Face, Soft Breathable Chilly Sweat Rags, Instant Cool Ice Towels for Gym, Yoga, Sports, Workout, Beach, Camp, Travel & More Activities",Amazon Home | Towels,AHXT7NXDTEHHYHI7NLWPYM4TU2VQ,14.99,"One shake restores coolness, when towel warm up! Amazing!!!. Love these cooling towels. I bought 30+ for gifts!",0.7,8
2021-08-16,B0B46HCVGJ,"Running Belt Fanny Packs for Women Men,Waist Pack Bag for Fitness Workout Walking Exercise,Water Resistant Runners Belt Bag Jogging Pouch Fits iPhone 8 11 XS Plus,Travel Money Phone Holder for Running",AMAZON FASHION | Waist Packs,AHVOKLVGA52INCCRNBEVJBYAEF5Q,11.97,It worked out great. I haven’t had it for long just a couple of weeks but so far it holds  my phone and chapstick and I’m happy with it.,0.26,9
2021-08-16,B0B8HK1Y6M,American Fish Flag Trucker Hats - Fishing Gifts for Men - Outdoor Snapback Fishing Hats Perfect for Camping and Daily Use,AMAZON FASHION | Fishing Hats,AFI3DL6IMEPJ5ERGLTP62V7BVRFA,22.89,"better than columbia PFG hat. all my Columbia PFG bleed color, i bought like 10 of them all different colors and they bled after 1 trip of me wearing on the boat for fishing.<br />I wore this one on boat a few time , sweat like crazy in the sun and fought few bluefin tunas and it havent change color yet, only thing i had on top right now is white residue from salt, that's my fault but it should be easily wash off . wish they have american flag fishing blue and red for black hat",0.26,10
2021-08-16,B0BMTBWZV2,"Tommy Bahama 5-Position Classic Lay Flat Folding Backpack Beach Chair, Polyester, Navy",Sports & Outdoors | Chairs,AFFEMNA3E65SM7STEG3QDC4CQJSA,66.27,Quality seems good to me. They seem fine to me. They were perfect for the concerts I went to and also the beach. They do get a little uncomfortable after a while but I have never had a folding chair that didn’t.,0.0,6
2021-08-16,B0BQZ1D7G5,Masterpieces NFL Unisex-Adult 1000-Piece Gameday Tailgate Puzzle,Sports & Outdoors | Games,AHGCYIJQ6PPNWPUDGTFCTNOVRB3Q,19.99,"Giftable. At some point people reach a state where gifting becomes really hard. This Cleveland browns puzzle fit the bill perfectly for a super fan of theirs. Of course this arrived quickly and without damage. It’s a 1000 pieces, so that took some time to assemble for those that don’t do jigsaw puzzles very often. Surprisingly because this fan had not did a puzzle for quite some time, this gave her a welcomed challenge. All the pieces were present and none of them were marred in any way. The completed puzzle provided wonderful offline entertainment.",0.0,7
2021-08-16,B0BSRJ77PL,"LILYPELLE Folding Camping Cot, Heavy Duty Sleeping Cots with Carry Bag, Double Layer Oxford Portable Travel Camp Cots for Home, Office Nap and Outdoor Beach",Amazon Home | Cots,AGJFVBG2L2GMNEWFYIWLNOP77J6A,89.0,Worth the price. I was very surprised this was very comfortable.  I would buy it again should I need a second cot.,0.0,9
2021-08-16,B0BV6LSX8R,"HOEAAS 2 Pack Microfiber Camping Towels, Quick Dry Towel, Super Absorbent Ultra Compact Travel Towel Soft Lightweight Sports Towel for Sweat Fast Drying Towels for Pool,Gym,Hiking,Backpacking,Fitness",Sports & Outdoors | Towels,AHDCPJXZ66SFYEWUUWPUAWAWNBKA,8.99,didn't like it. the towel is dry but it doesn't absorb,0.2799999999999999,2
2021-08-16,B0BWF4DWZ9,"Your Choice Cooling Towels for Neck and Face, 6 Pack Instant Chill Towel, Cool Towel for Sports Golf Running Hiking, Ideal Gift for Men and Women - Navy Blue/Rose Red/Turquoise/Black/Gray/Green",Amazon Home | Towels,AEIZUIOXJGPQTKDPZWD326UDKX2Q,19.99,"4 Generations attended Art Festival in July. It is HOT in Oklahoma in July.  The Art's Festival was delayed due to COVID and instead of cool April weather, we were there in the heat.  These cooling towels and some purchased ice cold water, we were comfortable all day long.  They will be used often when outside.",0.08,10
2021-08-16,B0BWQ16CPC,Vibrelli Bike Multi Tool V19 - With Carry Case - Performance Bicycle Multitool,Tools & Home Improvement | Multifunction Tools,AE2RB7QKRPJZHCFNM3BNCUEHVLTQ,20.48,"Broke two bolts on my $4,000 Mountain Bike. I was using this torque wrench and everything was working fine.  A couple of days after I purchased it, I went to use it to torque two bolts on my mountain bike.  I set it for 9 Nm and the bolts both snapped!  It overshot the 9 Nm by a lot and snapped the bolts.  I returned it right away to Amazon.  Go with the Park Tool Torque Wrench instead.  Don't mess around with cheap tools like this.",0.0,1
2021-08-16,B0BWQVKXRN,"Kijaro Dual Lock Portable Camping Chairs - Enjoy The Outdoors with a Versatile Folding Chair, Sports Chair, Outdoor Chair & Lawn Chair - Dual Lock Feature Locks Position, Cooler Option Available",Sports & Outdoors | Chairs,AF472DINXMARGBS2OZPOAYTYKPDA,50.0,"Great chair. This is a great chair, I’ve used it for camping, sitting by the lake and in my back yard. I absolutely love the colors",0.12,10
